name,ra,dec,err_ellipse_r0,significance,hard_hs,hard_hm,hard_ms,flux_aper_b,flux_aper_s,flux_aper_m,flux_aper_h,extent_flag,var_flag,glon,glat,simbad_otype,simbad_id,source_class
2CXO J162838.2+393304,247.1593482406779,39.551176487458214,0.30395636811527876,13.90112090747123,-0.55840099937539,-0.19237976264834,-0.40849469081824,3.5842990322924e-14,1.3863462914161e-14,7.6295407438477e-15,1.4162503807927e-14,True,False,62.93423153666727,43.69352591306769,ClG,3XMM J162838.2+393303,other
2CXO J053645.1-062809,84.1881643484947,-6.469218011786666,3.43774944899025,13.900913585699975,-0.41973766396002,0.19862585883823,-0.56464709556527,3.5149981065537e-13,4.9308269554613e-14,2.0164771729895e-14,2.9400315230616e-13,True,True,210.20874190302334,-19.540971039630254,TT*,Haro 4-221,stellar
2CXO J075219.3+274452,118.08061778867136,27.74786294611742,0.8222851025719423,13.9008993046798,-0.42473454091193,-0.059962523422861,-0.37226733291693,1.0617375816325e-13,4.4929635577775e-14,1.8734431660578e-14,4.3227506927055e-14,False,False,193.07443109814224,24.777134048644033,QSO,SDSS J075219.40+274452.7,AGN
2CXO J134908.7+264839,207.286461689804,26.81077178472467,0.5310266180734662,13.900369703471886,-0.27482823235478,-0.16489693941287,-0.10368519675203,8.5397936165432e-15,1.2344874086865e-15,5.4754947498462e-15,1.0733463203465e-14,True,True,34.81022680561265,77.14510878156108,,,
2CXO J031556.3-023324,48.98476244201015,-2.5568948905325777,0.9550388483965556,13.900350957656562,-0.23360399750156,0.0,-0.23235477826359,2.9867925226437e-14,1.0793860882206e-14,4.6049226987323e-15,1.4479616590109e-14,False,True,183.80020809839095,-47.60347788008283,blu,GALEX J031556.3-023324,other
2CXO J230443.6+121210,346.18182654394957,12.202935075232482,0.9976984470617161,13.900022207055347,-0.23360399750156,0.043722673329169,-0.27232979387883,2.7316761563067e-13,7.3740095489584e-14,5.2836116221386e-14,1.4917879646838e-13,False,False,86.12100008339533,-42.91352356449639,QSO,2MASS J23044358+1212102,AGN
2CXO J125641.7+471903,194.17378408047625,47.31743543005255,0.33645363820317303,13.899730394540814,-0.40224859462836,-0.02998126171143,-0.37601499063086,2.6148001785848e-14,7.2934711873977e-15,4.9274291233539e-15,1.4424021527915e-14,False,False,120.35275539026456,69.78448087834822,,,
2CXO J061241.4+174227,93.1728176709413,17.70768823465572,11.979904294148206,13.898176663074226,-0.64709556527171,0.18113678950656,-0.7207995003123,1.3264946232172e-12,1.1816559842873e-12,1.0073818967994e-14,1.3972068632149e-13,False,False,192.82391857144606,-0.22699633224029964,,,
2CXO J174543.5-285848,266.4316095479503,-28.980105244942358,0.3330530612491815,13.89648298777,0.82573391630231,0.99937539038101,-0.99937539038101,1.0321967390866e-15,1.7546816669453e-17,0.0,9.8616825886716e-16,False,False,359.974637672799,-0.04276605557741832,X,CXOGC J174543.5-285848,other
2CXO J172544.7-342719,261.4362295871664,-34.45552280500784,0.40094497599740975,13.896408525139599,0.90193628981886,0.59088069956277,0.65958775765147,1.028933841541e-13,1.1664362531482e-15,8.9950221228212e-15,9.3780569826289e-14,True,False,353.0737639357469,0.576580786272551,,,
2CXO J202117.4+364723,305.32250619354704,36.78978820494662,0.49530369584837924,13.896349833085628,0.99937539038101,0.76702061211743,0.99937539038101,4.0797015258957e-14,0.0,2.1696864821423e-15,3.9452442895843e-14,False,True,75.19405553735412,0.04311764207887766,X,CXOU J202117.4+364723,other
2CXO J174543.2-290146,266.4302756898878,-29.029505498285328,0.3011461889555515,13.896047138612245,0.98188632104934,0.9843847595253,-0.17738913179263,6.0722981501673e-15,0.0,1.3134204534536e-17,6.2010247639915e-15,False,True,359.93185937566227,-0.06749993758997261,X,CXOU J174543.2-290146,other
